2025-01-31 16:18:55,149 INFO    StreamThr :16103 [internal.py:wandb_internal():86] W&B internal server running at pid: 16103, started at: 2025-01-31 16:18:55.149177
2025-01-31 16:18:57,836 INFO    Thread-12 :16103 [dir_watcher.py:_on_file_created():272] file/dir created: /home/ant/ssrl/ssrl/outputs/2025-01-31/16-18-52/wandb/run-20250131_161855-jy0immda/files/wandb-metadata.json
2025-01-31 16:18:58,107 INFO    wandb-upload_0:16103 [upload_job.py:push():133] Uploaded file /tmp/tmpn4w6l6vxwandb/6p0ix0gj-wandb-metadata.json
2025-01-31 16:18:59,837 INFO    Thread-12 :16103 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/ant/ssrl/ssrl/outputs/2025-01-31/16-18-52/wandb/run-20250131_161855-jy0immda/files/output.log
2025-01-31 16:19:00,815 DEBUG   HandlerThread:16103 [handler.py:handle_request():144] handle_request: status_report
2025-01-31 16:19:01,838 INFO    Thread-12 :16103 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/ant/ssrl/ssrl/outputs/2025-01-31/16-18-52/wandb/run-20250131_161855-jy0immda/files/output.log
2025-01-31 16:19:03,838 INFO    Thread-12 :16103 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/ant/ssrl/ssrl/outputs/2025-01-31/16-18-52/wandb/run-20250131_161855-jy0immda/files/output.log
2025-01-31 16:19:06,263 DEBUG   HandlerThread:16103 [handler.py:handle_request():144] handle_request: status_report
2025-01-31 16:19:11,263 DEBUG   HandlerThread:16103 [handler.py:handle_request():144] handle_request: status_report
2025-01-31 16:19:12,767 DEBUG   HandlerThread:16103 [handler.py:handle_request():144] handle_request: stop_status
2025-01-31 16:19:12,768 DEBUG   SenderThread:16103 [sender.py:send_request():396] send_request: stop_status
2025-01-31 16:19:17,097 DEBUG   HandlerThread:16103 [handler.py:handle_request():144] handle_request: status_report
2025-01-31 16:19:22,098 DEBUG   HandlerThread:16103 [handler.py:handle_request():144] handle_request: status_report
2025-01-31 16:19:27,102 DEBUG   HandlerThread:16103 [handler.py:handle_request():144] handle_request: status_report
2025-01-31 16:19:27,627 DEBUG   HandlerThread:16103 [handler.py:handle_request():144] handle_request: stop_status
2025-01-31 16:19:27,628 DEBUG   SenderThread:16103 [sender.py:send_request():396] send_request: stop_status
2025-01-31 16:19:27,846 INFO    Thread-12 :16103 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/ant/ssrl/ssrl/outputs/2025-01-31/16-18-52/wandb/run-20250131_161855-jy0immda/files/config.yaml
2025-01-31 16:19:32,899 DEBUG   HandlerThread:16103 [handler.py:handle_request():144] handle_request: status_report
2025-01-31 16:19:37,899 DEBUG   HandlerThread:16103 [handler.py:handle_request():144] handle_request: status_report
2025-01-31 16:19:42,617 DEBUG   HandlerThread:16103 [handler.py:handle_request():144] handle_request: stop_status
2025-01-31 16:19:42,617 DEBUG   SenderThread:16103 [sender.py:send_request():396] send_request: stop_status
2025-01-31 16:19:43,199 DEBUG   HandlerThread:16103 [handler.py:handle_request():144] handle_request: status_report
2025-01-31 16:19:43,316 DEBUG   SenderThread:16103 [sender.py:send():369] send: exit
2025-01-31 16:19:43,316 INFO    SenderThread:16103 [sender.py:send_exit():574] handling exit code: 1
2025-01-31 16:19:43,316 INFO    SenderThread:16103 [sender.py:send_exit():576] handling runtime: 47
2025-01-31 16:19:43,317 INFO    SenderThread:16103 [sender.py:_save_file():1354] saving file wandb-summary.json with policy end
2025-01-31 16:19:43,317 INFO    SenderThread:16103 [sender.py:send_exit():582] send defer
2025-01-31 16:19:43,317 DEBUG   HandlerThread:16103 [handler.py:handle_request():144] handle_request: defer
2025-01-31 16:19:43,317 INFO    HandlerThread:16103 [handler.py:handle_request_defer():170] handle defer: 0
2025-01-31 16:19:43,317 DEBUG   SenderThread:16103 [sender.py:send_request():396] send_request: defer
2025-01-31 16:19:43,317 INFO    SenderThread:16103 [sender.py:send_request_defer():598] handle sender defer: 0
2025-01-31 16:19:43,317 INFO    SenderThread:16103 [sender.py:transition_state():602] send defer: 1
2025-01-31 16:19:43,317 DEBUG   HandlerThread:16103 [handler.py:handle_request():144] handle_request: defer
2025-01-31 16:19:43,317 INFO    HandlerThread:16103 [handler.py:handle_request_defer():170] handle defer: 1
2025-01-31 16:19:43,318 DEBUG   SenderThread:16103 [sender.py:send_request():396] send_request: defer
2025-01-31 16:19:43,318 INFO    SenderThread:16103 [sender.py:send_request_defer():598] handle sender defer: 1
2025-01-31 16:19:43,318 INFO    SenderThread:16103 [sender.py:transition_state():602] send defer: 2
2025-01-31 16:19:43,318 DEBUG   HandlerThread:16103 [handler.py:handle_request():144] handle_request: defer
2025-01-31 16:19:43,318 INFO    HandlerThread:16103 [handler.py:handle_request_defer():170] handle defer: 2
2025-01-31 16:19:43,318 INFO    HandlerThread:16103 [system_monitor.py:finish():190] Stopping system monitor
2025-01-31 16:19:43,318 DEBUG   SystemMonitor:16103 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2025-01-31 16:19:43,318 DEBUG   SystemMonitor:16103 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2025-01-31 16:19:43,318 DEBUG   SystemMonitor:16103 [system_monitor.py:_start():170] Publishing last batch of metrics
2025-01-31 16:19:43,318 INFO    HandlerThread:16103 [interfaces.py:finish():202] Joined cpu monitor
2025-01-31 16:19:43,319 INFO    HandlerThread:16103 [interfaces.py:finish():202] Joined disk monitor
2025-01-31 16:19:43,359 INFO    HandlerThread:16103 [interfaces.py:finish():202] Joined gpu monitor
2025-01-31 16:19:43,359 INFO    HandlerThread:16103 [interfaces.py:finish():202] Joined memory monitor
2025-01-31 16:19:43,359 INFO    HandlerThread:16103 [interfaces.py:finish():202] Joined network monitor
2025-01-31 16:19:43,360 DEBUG   SenderThread:16103 [sender.py:send_request():396] send_request: defer
2025-01-31 16:19:43,360 INFO    SenderThread:16103 [sender.py:send_request_defer():598] handle sender defer: 2
2025-01-31 16:19:43,360 INFO    SenderThread:16103 [sender.py:transition_state():602] send defer: 3
2025-01-31 16:19:43,360 DEBUG   HandlerThread:16103 [handler.py:handle_request():144] handle_request: defer
2025-01-31 16:19:43,360 DEBUG   SenderThread:16103 [sender.py:send():369] send: stats
2025-01-31 16:19:43,360 INFO    HandlerThread:16103 [handler.py:handle_request_defer():170] handle defer: 3
2025-01-31 16:19:43,361 DEBUG   SenderThread:16103 [sender.py:send_request():396] send_request: defer
2025-01-31 16:19:43,361 INFO    SenderThread:16103 [sender.py:send_request_defer():598] handle sender defer: 3
2025-01-31 16:19:43,361 INFO    SenderThread:16103 [sender.py:transition_state():602] send defer: 4
2025-01-31 16:19:43,361 DEBUG   HandlerThread:16103 [handler.py:handle_request():144] handle_request: defer
2025-01-31 16:19:43,361 INFO    HandlerThread:16103 [handler.py:handle_request_defer():170] handle defer: 4
2025-01-31 16:19:43,361 DEBUG   SenderThread:16103 [sender.py:send_request():396] send_request: defer
2025-01-31 16:19:43,361 INFO    SenderThread:16103 [sender.py:send_request_defer():598] handle sender defer: 4
2025-01-31 16:19:43,361 INFO    SenderThread:16103 [sender.py:transition_state():602] send defer: 5
2025-01-31 16:19:43,361 DEBUG   HandlerThread:16103 [handler.py:handle_request():144] handle_request: defer
2025-01-31 16:19:43,361 INFO    HandlerThread:16103 [handler.py:handle_request_defer():170] handle defer: 5
2025-01-31 16:19:43,361 DEBUG   SenderThread:16103 [sender.py:send():369] send: summary
2025-01-31 16:19:43,362 INFO    SenderThread:16103 [sender.py:_save_file():1354] saving file wandb-summary.json with policy end
2025-01-31 16:19:43,362 DEBUG   SenderThread:16103 [sender.py:send_request():396] send_request: defer
2025-01-31 16:19:43,362 INFO    SenderThread:16103 [sender.py:send_request_defer():598] handle sender defer: 5
2025-01-31 16:19:43,362 INFO    SenderThread:16103 [sender.py:transition_state():602] send defer: 6
2025-01-31 16:19:43,362 DEBUG   HandlerThread:16103 [handler.py:handle_request():144] handle_request: defer
2025-01-31 16:19:43,362 INFO    HandlerThread:16103 [handler.py:handle_request_defer():170] handle defer: 6
2025-01-31 16:19:43,362 DEBUG   SenderThread:16103 [sender.py:send_request():396] send_request: defer
2025-01-31 16:19:43,362 INFO    SenderThread:16103 [sender.py:send_request_defer():598] handle sender defer: 6
2025-01-31 16:19:43,362 INFO    SenderThread:16103 [sender.py:transition_state():602] send defer: 7
2025-01-31 16:19:43,362 DEBUG   HandlerThread:16103 [handler.py:handle_request():144] handle_request: status_report
2025-01-31 16:19:43,362 DEBUG   HandlerThread:16103 [handler.py:handle_request():144] handle_request: defer
2025-01-31 16:19:43,362 INFO    HandlerThread:16103 [handler.py:handle_request_defer():170] handle defer: 7
2025-01-31 16:19:43,362 DEBUG   SenderThread:16103 [sender.py:send_request():396] send_request: defer
2025-01-31 16:19:43,362 INFO    SenderThread:16103 [sender.py:send_request_defer():598] handle sender defer: 7
2025-01-31 16:19:43,851 INFO    Thread-12 :16103 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/ant/ssrl/ssrl/outputs/2025-01-31/16-18-52/wandb/run-20250131_161855-jy0immda/files/wandb-summary.json
2025-01-31 16:19:44,315 DEBUG   HandlerThread:16103 [handler.py:handle_request():144] handle_request: poll_exit
2025-01-31 16:19:45,203 INFO    SenderThread:16103 [sender.py:transition_state():602] send defer: 8
2025-01-31 16:19:45,203 DEBUG   SenderThread:16103 [sender.py:send_request():396] send_request: poll_exit
2025-01-31 16:19:45,203 DEBUG   HandlerThread:16103 [handler.py:handle_request():144] handle_request: defer
2025-01-31 16:19:45,203 INFO    HandlerThread:16103 [handler.py:handle_request_defer():170] handle defer: 8
2025-01-31 16:19:45,203 DEBUG   SenderThread:16103 [sender.py:send_request():396] send_request: defer
2025-01-31 16:19:45,203 INFO    SenderThread:16103 [sender.py:send_request_defer():598] handle sender defer: 8
2025-01-31 16:19:45,203 INFO    SenderThread:16103 [job_builder.py:build():240] Attempting to build job artifact
2025-01-31 16:19:45,203 INFO    SenderThread:16103 [job_builder.py:build():264] is repo sourced job
2025-01-31 16:19:45,205 INFO    SenderThread:16103 [job_builder.py:build():305] adding wandb-job metadata file
2025-01-31 16:19:45,212 INFO    SenderThread:16103 [sender.py:transition_state():602] send defer: 9
2025-01-31 16:19:45,213 DEBUG   HandlerThread:16103 [handler.py:handle_request():144] handle_request: defer
2025-01-31 16:19:45,213 INFO    HandlerThread:16103 [handler.py:handle_request_defer():170] handle defer: 9
2025-01-31 16:19:45,213 DEBUG   SenderThread:16103 [sender.py:send():369] send: artifact
2025-01-31 16:19:45,316 DEBUG   HandlerThread:16103 [handler.py:handle_request():144] handle_request: poll_exit
2025-01-31 16:19:45,852 INFO    Thread-12 :16103 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/ant/ssrl/ssrl/outputs/2025-01-31/16-18-52/wandb/run-20250131_161855-jy0immda/files/output.log
2025-01-31 16:19:46,174 INFO    SenderThread:16103 [sender.py:send_artifact():1450] sent artifact job-https___github.com_CLeARoboticsLab_ssrl.git_ssrl_scripts_aliengo_train.py - {'id': 'QXJ0aWZhY3Q6MTQ4MDY0MTI0NQ==', 'digest': '4053c32c12b5d2122feb6eba3e7474fc', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'job-https___github.com_CLeARoboticsLab_ssrl.git_ssrl_scripts_aliengo_train.py', 'alias': 'latest'}, {'artifactCollectionName': 'job-https___github.com_CLeARoboticsLab_ssrl.git_ssrl_scripts_aliengo_train.py', 'alias': 'v0'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjU1NDk2MTc4Ng==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTQ4MDY4MTkzMw==', 'versionIndex': 3}}, 'version': 'v0'}
2025-01-31 16:19:46,174 DEBUG   SenderThread:16103 [sender.py:send_request():396] send_request: defer
2025-01-31 16:19:46,174 INFO    SenderThread:16103 [sender.py:send_request_defer():598] handle sender defer: 9
2025-01-31 16:19:46,174 INFO    SenderThread:16103 [dir_watcher.py:finish():359] shutting down directory watcher
2025-01-31 16:19:46,853 INFO    SenderThread:16103 [dir_watcher.py:finish():389] scan: /home/ant/ssrl/ssrl/outputs/2025-01-31/16-18-52/wandb/run-20250131_161855-jy0immda/files
2025-01-31 16:19:46,853 INFO    SenderThread:16103 [dir_watcher.py:finish():403] scan save: /home/ant/ssrl/ssrl/outputs/2025-01-31/16-18-52/wandb/run-20250131_161855-jy0immda/files/output.log output.log
2025-01-31 16:19:46,853 INFO    SenderThread:16103 [dir_watcher.py:finish():403] scan save: /home/ant/ssrl/ssrl/outputs/2025-01-31/16-18-52/wandb/run-20250131_161855-jy0immda/files/conda-environment.yaml conda-environment.yaml
2025-01-31 16:19:46,853 INFO    SenderThread:16103 [dir_watcher.py:finish():403] scan save: /home/ant/ssrl/ssrl/outputs/2025-01-31/16-18-52/wandb/run-20250131_161855-jy0immda/files/wandb-summary.json wandb-summary.json
2025-01-31 16:19:46,854 INFO    SenderThread:16103 [dir_watcher.py:finish():403] scan save: /home/ant/ssrl/ssrl/outputs/2025-01-31/16-18-52/wandb/run-20250131_161855-jy0immda/files/wandb-metadata.json wandb-metadata.json
2025-01-31 16:19:46,854 INFO    SenderThread:16103 [dir_watcher.py:finish():403] scan save: /home/ant/ssrl/ssrl/outputs/2025-01-31/16-18-52/wandb/run-20250131_161855-jy0immda/files/requirements.txt requirements.txt
2025-01-31 16:19:46,859 INFO    SenderThread:16103 [dir_watcher.py:finish():403] scan save: /home/ant/ssrl/ssrl/outputs/2025-01-31/16-18-52/wandb/run-20250131_161855-jy0immda/files/config.yaml config.yaml
2025-01-31 16:19:46,861 INFO    SenderThread:16103 [sender.py:transition_state():602] send defer: 10
2025-01-31 16:19:46,861 DEBUG   SenderThread:16103 [sender.py:send_request():396] send_request: poll_exit
2025-01-31 16:19:46,861 DEBUG   HandlerThread:16103 [handler.py:handle_request():144] handle_request: defer
2025-01-31 16:19:46,861 INFO    HandlerThread:16103 [handler.py:handle_request_defer():170] handle defer: 10
2025-01-31 16:19:46,863 DEBUG   SenderThread:16103 [sender.py:send_request():396] send_request: defer
2025-01-31 16:19:46,863 INFO    SenderThread:16103 [sender.py:send_request_defer():598] handle sender defer: 10
2025-01-31 16:19:46,863 INFO    SenderThread:16103 [file_pusher.py:finish():159] shutting down file pusher
2025-01-31 16:19:47,271 INFO    wandb-upload_0:16103 [upload_job.py:push():133] Uploaded file /home/ant/ssrl/ssrl/outputs/2025-01-31/16-18-52/wandb/run-20250131_161855-jy0immda/files/output.log
2025-01-31 16:19:47,408 INFO    wandb-upload_1:16103 [upload_job.py:push():133] Uploaded file /home/ant/ssrl/ssrl/outputs/2025-01-31/16-18-52/wandb/run-20250131_161855-jy0immda/files/conda-environment.yaml
2025-01-31 16:19:47,417 INFO    wandb-upload_2:16103 [upload_job.py:push():133] Uploaded file /home/ant/ssrl/ssrl/outputs/2025-01-31/16-18-52/wandb/run-20250131_161855-jy0immda/files/wandb-summary.json
2025-01-31 16:19:47,467 INFO    wandb-upload_3:16103 [upload_job.py:push():133] Uploaded file /home/ant/ssrl/ssrl/outputs/2025-01-31/16-18-52/wandb/run-20250131_161855-jy0immda/files/requirements.txt
2025-01-31 16:19:48,052 INFO    wandb-upload_4:16103 [upload_job.py:push():133] Uploaded file /home/ant/ssrl/ssrl/outputs/2025-01-31/16-18-52/wandb/run-20250131_161855-jy0immda/files/config.yaml
2025-01-31 16:19:48,253 INFO    Thread-11 :16103 [sender.py:transition_state():602] send defer: 11
2025-01-31 16:19:48,253 DEBUG   HandlerThread:16103 [handler.py:handle_request():144] handle_request: defer
2025-01-31 16:19:48,253 INFO    HandlerThread:16103 [handler.py:handle_request_defer():170] handle defer: 11
2025-01-31 16:19:48,254 DEBUG   SenderThread:16103 [sender.py:send_request():396] send_request: defer
2025-01-31 16:19:48,254 INFO    SenderThread:16103 [sender.py:send_request_defer():598] handle sender defer: 11
2025-01-31 16:19:48,254 INFO    SenderThread:16103 [file_pusher.py:join():164] waiting for file pusher
2025-01-31 16:19:48,254 INFO    SenderThread:16103 [sender.py:transition_state():602] send defer: 12
2025-01-31 16:19:48,254 DEBUG   HandlerThread:16103 [handler.py:handle_request():144] handle_request: defer
2025-01-31 16:19:48,254 INFO    HandlerThread:16103 [handler.py:handle_request_defer():170] handle defer: 12
2025-01-31 16:19:48,254 DEBUG   SenderThread:16103 [sender.py:send_request():396] send_request: defer
2025-01-31 16:19:48,254 INFO    SenderThread:16103 [sender.py:send_request_defer():598] handle sender defer: 12
2025-01-31 16:19:48,452 INFO    SenderThread:16103 [sender.py:transition_state():602] send defer: 13
2025-01-31 16:19:48,452 DEBUG   HandlerThread:16103 [handler.py:handle_request():144] handle_request: defer
2025-01-31 16:19:48,452 INFO    HandlerThread:16103 [handler.py:handle_request_defer():170] handle defer: 13
2025-01-31 16:19:48,452 DEBUG   SenderThread:16103 [sender.py:send_request():396] send_request: defer
2025-01-31 16:19:48,452 INFO    SenderThread:16103 [sender.py:send_request_defer():598] handle sender defer: 13
2025-01-31 16:19:48,452 INFO    SenderThread:16103 [sender.py:transition_state():602] send defer: 14
2025-01-31 16:19:48,453 DEBUG   HandlerThread:16103 [handler.py:handle_request():144] handle_request: defer
2025-01-31 16:19:48,453 INFO    HandlerThread:16103 [handler.py:handle_request_defer():170] handle defer: 14
2025-01-31 16:19:48,453 DEBUG   SenderThread:16103 [sender.py:send():369] send: final
2025-01-31 16:19:48,453 DEBUG   SenderThread:16103 [sender.py:send():369] send: footer
2025-01-31 16:19:48,453 DEBUG   SenderThread:16103 [sender.py:send_request():396] send_request: defer
2025-01-31 16:19:48,453 INFO    SenderThread:16103 [sender.py:send_request_defer():598] handle sender defer: 14
2025-01-31 16:19:48,453 DEBUG   HandlerThread:16103 [handler.py:handle_request():144] handle_request: poll_exit
2025-01-31 16:19:48,454 DEBUG   HandlerThread:16103 [handler.py:handle_request():144] handle_request: server_info
2025-01-31 16:19:48,454 DEBUG   HandlerThread:16103 [handler.py:handle_request():144] handle_request: get_summary
2025-01-31 16:19:48,454 DEBUG   SenderThread:16103 [sender.py:send_request():396] send_request: poll_exit
2025-01-31 16:19:48,454 DEBUG   SenderThread:16103 [sender.py:send_request():396] send_request: server_info
2025-01-31 16:19:48,455 DEBUG   HandlerThread:16103 [handler.py:handle_request():144] handle_request: sampled_history
2025-01-31 16:19:48,616 INFO    MainThread:16103 [wandb_run.py:_footer_history_summary_info():3464] rendering history
2025-01-31 16:19:48,616 INFO    MainThread:16103 [wandb_run.py:_footer_history_summary_info():3496] rendering summary
2025-01-31 16:19:48,616 INFO    MainThread:16103 [wandb_run.py:_footer_sync_info():3423] logging synced files
2025-01-31 16:19:48,616 DEBUG   HandlerThread:16103 [handler.py:handle_request():144] handle_request: shutdown
2025-01-31 16:19:48,616 INFO    HandlerThread:16103 [handler.py:finish():854] shutting down handler
2025-01-31 16:19:49,454 INFO    WriterThread:16103 [datastore.py:close():298] close: /home/ant/ssrl/ssrl/outputs/2025-01-31/16-18-52/wandb/run-20250131_161855-jy0immda/run-jy0immda.wandb
2025-01-31 16:19:49,615 INFO    SenderThread:16103 [sender.py:finish():1526] shutting down sender
2025-01-31 16:19:49,616 INFO    SenderThread:16103 [file_pusher.py:finish():159] shutting down file pusher
2025-01-31 16:19:49,616 INFO    SenderThread:16103 [file_pusher.py:join():164] waiting for file pusher
